ANO,MES,CNES,LEITOS_EXISTENTES,LEITOS_SUS,UTI_TOTAL_EXIST,UTI_TOTAL_SUS,UTI_ADULTO_EXIST,UTI_ADULTO_SUS,UTI_PEDIATRICO_EXIST,UTI_PEDIATRICO_SUS,UTI_NEONATAL_EXIST,UTI_NEONATAL_SUS,UTI_QUEIMADO_EXIST,UTI_QUEIMADO_SUS,UTI_CORONARIANA_EXIST,UTI_CORONARIANA_SUS
2020,02,2649497,255,0,66,0,44,0,12,0,0,0,0,0,10,0
2020,02,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,2672197,131,131,20,20,20,20,0,0,0,0,0,0,0,0
2020,02,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2020,02,2814897,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,2815966,337,0,133,0,51,0,11,0,21,0,0,0,50,0
2020,02,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,3005402,198,0,70,0,50,0,6,0,14,0,0,0,0,0
2020,02,3013162,252,0,39,0,39,0,0,0,0,0,0,0,0,0
2020,02,3018520,193,0,24,0,10,0,4,0,10,0,0,0,0,0
2020,02,3019608,227,0,62,0,41,0,6,0,15,0,0,0,0,0
2020,02,3019616,181,0,62,0,62,0,0,0,0,0,0,0,0,0
2020,02,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2020,02,3048551,160,0,47,0,35,0,12,0,0,0,0,0,0,0
2020,02,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2020,02,5027438,31,0,20,0,20,0,0,0,0,0,0,0,0,0
2020,02,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,5717515,389,328,79,58,36,29,25,11,18,18,0,0,0,0
2020,02,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,6243495,131,3,40,3,40,3,0,0,0,0,0,0,0,0
2020,02,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,6730914,30,12,20,8,20,8,0,0,0,0,0,0,0,0
2020,02,6748899,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,6876617,150,150,30,30,0,0,30,30,0,0,0,0,0,0
2020,02,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2020,02,7344538,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,7865791,75,0,18,0,18,0,0,0,0,0,0,0,0,0
2020,02,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,7978642,140,0,36,0,36,0,0,0,0,0,0,0,0,0
2020,02,7981457,60,0,40,0,20,0,0,0,20,0,0,0,0,0
2020,02,9040021,19,14,18,13,18,13,0,0,0,0,0,0,0,0
2020,02,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2020,02,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2020,02,9727353,40,0,10,0,10,0,0,0,0,0,0,0,0,0
2020,02,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2020,02,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,02,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,0010456,573,557,79,63,48,48,17,9,6,6,0,0,8,0
2020,03,0010464,326,303,24,16,10,10,0,0,0,0,14,6,0,0
2020,03,0010472,413,401,20,8,20,8,0,0,0,0,0,0,0,0
2020,03,0010480,430,400,18,14,10,6,0,0,8,8,0,0,0,0
2020,03,0010499,443,417,21,11,8,6,5,2,8,3,0,0,0,0
2020,03,0010502,254,212,18,6,8,6,0,0,10,0,0,0,0,0
2020,03,0010510,218,197,29,8,19,4,0,0,10,4,0,0,0,0
2020,03,0010529,85,73,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,0010537,272,236,70,50,8,4,16,16,46,30,0,0,0,0
2020,03,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2020,03,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,0049867,132,0,29,0,19,0,10,0,0,0,0,0,0,0
2020,03,2645157,239,222,10,9,10,9,0,0,0,0,0,0,0,0
2020,03,2649497,255,0,66,0,44,0,12,0,0,0,0,0,10,0
2020,03,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,2672197,131,131,20,20,20,20,0,0,0,0,0,0,0,0
2020,03,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2020,03,2814897,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,2815966,337,0,133,0,51,0,11,0,21,0,0,0,50,0
2020,03,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,3005402,198,0,70,0,50,0,6,0,14,0,0,0,0,0
2020,03,3013162,152,0,29,0,29,0,0,0,0,0,0,0,0,0
2020,03,3018520,193,0,24,0,10,0,4,0,10,0,0,0,0,0
2020,03,3019608,227,0,62,0,41,0,6,0,15,0,0,0,0,0
2020,03,3019616,181,0,62,0,62,0,0,0,0,0,0,0,0,0
2020,03,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2020,03,3048551,160,0,47,0,35,0,12,0,0,0,0,0,0,0
2020,03,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2020,03,5027438,31,0,20,0,20,0,0,0,0,0,0,0,0,0
2020,03,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,5717515,389,328,79,58,36,29,25,11,18,18,0,0,0,0
2020,03,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,6243495,131,3,40,3,40,3,0,0,0,0,0,0,0,0
2020,03,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,6730914,30,12,20,8,20,8,0,0,0,0,0,0,0,0
2020,03,6748899,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,6876617,150,150,30,30,0,0,30,30,0,0,0,0,0,0
2020,03,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2020,03,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,7865791,75,0,18,0,18,0,0,0,0,0,0,0,0,0
2020,03,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,7978642,170,0,66,0,66,0,0,0,0,0,0,0,0,0
2020,03,7981457,60,0,40,0,20,0,0,0,20,0,0,0,0,0
2020,03,9040021,19,1,18,0,18,0,0,0,0,0,0,0,0,0
2020,03,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2020,03,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2020,03,9727353,40,0,10,0,10,0,0,0,0,0,0,0,0,0
2020,03,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2020,03,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,03,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,0010456,573,557,79,63,48,48,17,9,6,6,0,0,8,0
2020,04,0010464,326,303,24,16,10,10,0,0,0,0,14,6,0,0
2020,04,0010472,413,401,20,8,20,8,0,0,0,0,0,0,0,0
2020,04,0010480,430,400,18,14,10,6,0,0,8,8,0,0,0,0
2020,04,0010499,431,389,21,11,8,6,5,2,8,3,0,0,0,0
2020,04,0010502,254,212,18,6,8,6,0,0,10,0,0,0,0,0
2020,04,0010510,228,207,29,8,19,4,0,0,10,4,0,0,0,0
2020,04,0010529,85,73,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,0010537,272,236,70,50,8,4,16,16,46,30,0,0,0,0
2020,04,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2020,04,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,0049867,132,0,29,0,19,0,10,0,0,0,0,0,0,0
2020,04,2645157,239,222,10,9,10,9,0,0,0,0,0,0,0,0
2020,04,2649497,255,6,66,0,44,0,12,0,0,0,0,0,10,0
2020,04,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,2672197,131,131,20,20,20,20,0,0,0,0,0,0,0,0
2020,04,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2020,04,2814897,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,2815966,337,0,133,0,51,0,11,0,21,0,0,0,50,0
2020,04,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,3005402,198,0,70,0,50,0,6,0,14,0,0,0,0,0
2020,04,3013162,144,2,6,0,6,0,0,0,0,0,0,0,0,0
2020,04,3018520,193,4,34,0,20,0,4,0,10,0,0,0,0,0
2020,04,3019608,227,0,62,0,41,0,6,0,15,0,0,0,0,0
2020,04,3019616,181,0,62,0,62,0,0,0,0,0,0,0,0,0
2020,04,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2020,04,3048551,160,0,47,0,35,0,12,0,0,0,0,0,0,0
2020,04,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2020,04,5027438,31,0,20,0,20,0,0,0,0,0,0,0,0,0
2020,04,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,5717515,449,388,79,58,36,29,25,11,18,18,0,0,0,0
2020,04,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,5927579,26,0,5,0,5,0,0,0,0,0,0,0,0,0
2020,04,6243495,125,2,40,0,40,0,0,0,0,0,0,0,0,0
2020,04,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,6730914,30,12,20,8,20,8,0,0,0,0,0,0,0,0
2020,04,6748899,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,6876617,168,168,30,30,0,0,30,30,0,0,0,0,0,0
2020,04,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2020,04,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,7865791,75,0,18,0,18,0,0,0,0,0,0,0,0,0
2020,04,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,7978642,170,4,66,0,66,0,0,0,0,0,0,0,0,0
2020,04,7981457,60,0,40,0,20,0,0,0,20,0,0,0,0,0
2020,04,9040021,20,15,18,13,18,13,0,0,0,0,0,0,0,0
2020,04,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2020,04,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2020,04,9727353,40,0,10,0,10,0,0,0,0,0,0,0,0,0
2020,04,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2020,04,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,04,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,0010456,674,658,79,63,48,48,17,9,6,6,0,0,8,0
2020,05,0010464,356,333,24,16,10,10,0,0,0,0,14,6,0,0
2020,05,0010472,413,401,20,8,20,8,0,0,0,0,0,0,0,0
2020,05,0010480,430,400,18,14,10,6,0,0,8,8,0,0,0,0
2020,05,0010499,431,389,21,11,8,6,5,2,8,3,0,0,0,0
2020,05,0010502,255,213,18,6,8,6,0,0,10,0,0,0,0,0
2020,05,0010510,223,202,29,8,19,4,0,0,10,4,0,0,0,0
2020,05,0010529,85,73,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,0010537,272,236,70,50,8,4,16,16,46,30,0,0,0,0
2020,05,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2020,05,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,0049867,264,0,86,0,69,0,17,0,0,0,0,0,0,0
2020,05,0174971,196,176,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,2645157,239,222,10,9,10,9,0,0,0,0,0,0,0,0
2020,05,2649497,269,14,80,0,44,0,12,0,14,0,0,0,10,0
2020,05,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,2672197,131,131,20,20,20,20,0,0,0,0,0,0,0,0
2020,05,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2020,05,2814897,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,2815966,337,4,133,0,51,0,11,0,21,0,0,0,50,0
2020,05,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,3005402,198,0,70,0,50,0,6,0,14,0,0,0,0,0
2020,05,3013162,172,3,44,0,44,0,0,0,0,0,0,0,0,0
2020,05,3018520,193,4,34,0,20,0,4,0,10,0,0,0,0,0
2020,05,3019608,227,0,62,0,41,0,6,0,15,0,0,0,0,0
2020,05,3019616,181,0,62,0,62,0,0,0,0,0,0,0,0,0
2020,05,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2020,05,3035379,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,3048551,369,0,180,0,100,0,80,0,0,0,0,0,0,0
2020,05,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2020,05,5027438,31,0,20,0,20,0,0,0,0,0,0,0,0,0
2020,05,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,5717515,483,447,85,58,40,29,25,11,20,18,0,0,0,0
2020,05,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,5927579,26,0,5,0,5,0,0,0,0,0,0,0,0,0
2020,05,6243495,123,2,40,0,40,0,0,0,0,0,0,0,0,0
2020,05,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,6730914,30,12,20,8,20,8,0,0,0,0,0,0,0,0
2020,05,6748899,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,6876617,208,200,38,30,0,0,38,30,0,0,0,0,0,0
2020,05,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2020,05,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,7865791,48,0,18,0,18,0,0,0,0,0,0,0,0,0
2020,05,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,7978642,170,4,66,0,66,0,0,0,0,0,0,0,0,0
2020,05,7981457,270,0,250,0,185,0,35,0,30,0,0,0,0,0
2020,05,9040021,21,15,19,13,19,13,0,0,0,0,0,0,0,0
2020,05,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2020,05,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2020,05,9727353,40,0,10,0,10,0,0,0,0,0,0,0,0,0
2020,05,9748202,106,0,30,0,30,0,0,0,0,0,0,0,0,0
2020,05,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,05,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,0010456,775,739,79,63,48,48,17,9,6,6,0,0,8,0
2020,06,0010464,356,333,24,16,10,10,0,0,0,0,14,6,0,0
2020,06,0010472,413,401,20,8,20,8,0,0,0,0,0,0,0,0
2020,06,0010480,430,400,18,14,10,6,0,0,8,8,0,0,0,0
2020,06,0010499,431,389,21,11,8,6,5,2,8,3,0,0,0,0
2020,06,0010502,249,207,18,6,8,6,0,0,10,0,0,0,0,0
2020,06,0010510,223,202,29,8,19,4,0,0,10,4,0,0,0,0
2020,06,0010529,148,140,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,0010537,296,276,54,50,8,4,16,16,30,30,0,0,0,0
2020,06,0010545,125,117,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2020,06,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,0049867,264,0,86,0,69,0,17,0,0,0,0,0,0,0
2020,06,0174971,193,173,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,0185256,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,2645157,239,222,10,9,10,9,0,0,0,0,0,0,0,0
2020,06,2649497,269,14,80,0,44,0,12,0,14,0,0,0,10,0
2020,06,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,2672197,131,131,20,20,20,20,0,0,0,0,0,0,0,0
2020,06,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2020,06,2814897,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,2815966,337,4,133,0,51,0,11,0,21,0,0,0,50,0
2020,06,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,3005402,198,0,70,0,50,0,6,0,14,0,0,0,0,0
2020,06,3013162,172,3,44,0,44,0,0,0,0,0,0,0,0,0
2020,06,3018520,193,4,34,0,20,0,4,0,10,0,0,0,0,0
2020,06,3019608,227,0,62,0,41,0,6,0,15,0,0,0,0,0
2020,06,3019616,172,3,72,0,72,0,0,0,0,0,0,0,0,0
2020,06,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2020,06,3035379,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,3048551,369,0,180,0,100,0,80,0,0,0,0,0,0,0
2020,06,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,3276678,126,107,49,30,39,20,8,8,2,2,0,0,0,0
2020,06,5027438,31,0,20,0,20,0,0,0,0,0,0,0,0,0
2020,06,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,5717515,600,564,85,58,40,29,25,11,20,18,0,0,0,0
2020,06,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,5927579,26,0,5,0,5,0,0,0,0,0,0,0,0,0
2020,06,6243495,123,2,40,0,40,0,0,0,0,0,0,0,0,0
2020,06,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,6730914,30,12,20,8,20,8,0,0,0,0,0,0,0,0
2020,06,6876617,208,200,38,30,0,0,38,30,0,0,0,0,0,0
2020,06,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2020,06,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,7865791,48,0,18,0,18,0,0,0,0,0,0,0,0,0
2020,06,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,7978642,174,4,10,0,10,0,0,0,0,0,0,0,0,0
2020,06,7981457,270,0,250,0,185,0,35,0,30,0,0,0,0,0
2020,06,9040021,21,15,19,13,19,13,0,0,0,0,0,0,0,0
2020,06,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2020,06,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2020,06,9727353,40,0,10,0,10,0,0,0,0,0,0,0,0,0
2020,06,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,06,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,0010456,796,739,79,63,48,48,17,9,6,6,0,0,8,0
2020,07,0010464,381,333,24,16,10,10,0,0,0,0,14,6,0,0
2020,07,0010472,429,401,20,8,20,8,0,0,0,0,0,0,0,0
2020,07,0010480,460,400,18,14,10,6,0,0,8,8,0,0,0,0
2020,07,0010499,450,389,21,11,8,6,5,2,8,3,0,0,0,0
2020,07,0010502,263,213,18,6,8,6,0,0,10,0,0,0,0,0
2020,07,0010510,223,192,29,8,19,4,0,0,10,4,0,0,0,0
2020,07,0010529,148,136,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,0010537,296,276,54,50,8,4,16,16,30,30,0,0,0,0
2020,07,0010545,125,114,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2020,07,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,0049867,264,0,86,0,69,0,17,0,0,0,0,0,0,0
2020,07,0174971,193,173,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,0185256,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,0223441,172,0,44,0,44,0,0,0,0,0,0,0,0,0
2020,07,0252492,104,20,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,2645157,249,222,10,9,10,9,0,0,0,0,0,0,0,0
2020,07,2649497,269,23,80,9,44,9,12,0,14,0,0,0,10,0
2020,07,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,2672197,143,131,20,20,20,20,0,0,0,0,0,0,0,0
2020,07,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2020,07,2814897,62,58,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,2815966,337,4,133,0,51,0,11,0,21,0,0,0,50,0
2020,07,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,3005402,157,0,62,0,46,0,6,0,10,0,0,0,0,0
2020,07,3013162,172,23,44,20,44,20,0,0,0,0,0,0,0,0
2020,07,3018520,193,9,34,5,20,5,4,0,10,0,0,0,0,0
2020,07,3019608,178,0,38,0,25,0,2,0,11,0,0,0,0,0
2020,07,3019616,172,3,30,0,30,0,0,0,0,0,0,0,0,0
2020,07,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2020,07,3035379,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,3048551,369,0,180,0,100,0,80,0,0,0,0,0,0,0
2020,07,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,3276678,126,107,34,30,24,20,8,8,2,2,0,0,0,0
2020,07,5027438,31,0,8,0,8,0,0,0,0,0,0,0,0,0
2020,07,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,5717515,620,504,85,58,40,29,25,11,20,18,0,0,0,0
2020,07,5796423,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,5831628,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,5927579,26,0,5,0,5,0,0,0,0,0,0,0,0,0
2020,07,6243495,123,12,40,10,40,10,0,0,0,0,0,0,0,0
2020,07,6362729,11,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,6730914,30,12,20,8,20,8,0,0,0,0,0,0,0,0
2020,07,6876617,208,190,38,30,0,0,38,30,0,0,0,0,0,0
2020,07,6921434,96,0,15,0,15,0,0,0,0,0,0,0,0,0
2020,07,7344538,100,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,7766777,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,7865791,48,0,18,0,18,0,0,0,0,0,0,0,0,0
2020,07,7907958,51,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,7978243,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,7978642,179,19,15,15,15,15,0,0,0,0,0,0,0,0
2020,07,7981457,270,0,250,0,185,0,35,0,30,0,0,0,0,0
2020,07,9040021,21,15,19,13,19,13,0,0,0,0,0,0,0,0
2020,07,9307524,150,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,9551948,55,0,17,0,17,0,0,0,0,0,0,0,0,0
2020,07,9699848,181,0,47,0,47,0,0,0,0,0,0,0,0,0
2020,07,9727353,69,0,20,0,20,0,0,0,0,0,0,0,0,0
2020,07,9914234,13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,07,9928553,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,0010456,796,739,79,63,48,48,17,9,6,6,0,0,8,0
2020,08,0010464,381,333,24,16,10,10,0,0,0,0,14,6,0,0
2020,08,0010472,429,401,20,8,20,8,0,0,0,0,0,0,0,0
2020,08,0010480,460,400,18,14,10,6,0,0,8,8,0,0,0,0
2020,08,0010499,450,389,21,11,8,6,5,2,8,3,0,0,0,0
2020,08,0010502,263,213,18,6,8,6,0,0,10,0,0,0,0,0
2020,08,0010510,223,192,29,8,19,4,0,0,10,4,0,0,0,0
2020,08,0010529,152,140,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,0010537,251,231,54,50,8,4,16,16,30,30,0,0,0,0
2020,08,0010545,125,114,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,0010561,120,0,12,0,12,0,0,0,0,0,0,0,0,0
2020,08,0010618,83,83,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,0049867,264,0,86,0,69,0,17,0,0,0,0,0,0,0
2020,08,0174971,193,193,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,0185256,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,0223441,172,0,44,0,44,0,0,0,0,0,0,0,0,0
2020,08,0252492,100,20,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,2645157,249,222,10,9,10,9,0,0,0,0,0,0,0,0
2020,08,2649497,222,23,84,9,55,9,5,0,14,0,0,0,10,0
2020,08,2649527,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,2672197,143,131,20,20,20,20,0,0,0,0,0,0,0,0
2020,08,2673916,240,240,12,12,12,12,0,0,0,0,0,0,0,0
2020,08,2814897,62,58,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,2815966,337,4,133,0,51,0,11,0,21,0,0,0,50,0
2020,08,3000974,12,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,3005402,157,0,62,0,46,0,6,0,10,0,0,0,0,0
2020,08,3013162,172,23,44,20,44,20,0,0,0,0,0,0,0,0
2020,08,3018520,193,9,34,5,20,5,4,0,10,0,0,0,0,0
2020,08,3019608,178,0,38,0,25,0,2,0,11,0,0,0,0,0
2020,08,3019616,172,3,30,0,30,0,0,0,0,0,0,0,0,0
2020,08,3025020,168,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,3030121,167,0,50,0,30,0,6,0,14,0,0,0,0,0
2020,08,3035379,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,3048551,369,0,180,0,100,0,80,0,0,0,0,0,0,0
2020,08,3055450,5,3,0,0,0,0,0,0,0,0,0,0,0,0
2020,08,3276678,126,107,34,30,24,20,8,8,2,2,0,0,0,0
2020,08,5027438,31,0,8,0,8,0,0,0,0,0,0,0,0,0
2020,08,5085047,7,0,0,0,0,0,0,0,0,0,0,0,0,0
